ticket_id,customerID,tipo_ticket,sentimento
TKT-00500,7563-BIUPC,Técnico,Negativo
TKT-00501,7563-BIUPC,Cancelamento,Neutro
TKT-00502,7563-BIUPC,Cancelamento,Neutro
TKT-00503,7563-BIUPC,Cancelamento,Negativo
TKT-00504,3973-SKMLN,Cobrança,Neutro
TKT-00505,2321-OMBXY,Técnico,Negativo
TKT-00506,2840-XANRC,Técnico,Positivo
TKT-00507,2840-XANRC,Cobrança,Negativo
TKT-00508,6745-JEFZB,Técnico,Neutro
TKT-00509,5020-ZSTTY,Cancelamento,Negativo
TKT-00510,5020-ZSTTY,Cancelamento,Positivo
TKT-00511,5020-ZSTTY,Cancelamento,Neutro
TKT-00512,5020-ZSTTY,Cancelamento,Negativo
TKT-00513,9880-TDQAC,Dúvida Geral,Positivo
TKT-00514,8705-WZCYL,Técnico,Positivo
TKT-00515,8705-WZCYL,Técnico,Positivo
TKT-00516,7102-JJVTX,Técnico,Neutro
TKT-00517,4983-CLMLV,Técnico,Neutro
TKT-00518,4983-CLMLV,Cobrança,Positivo
TKT-00519,5701-YVSVF,Cobrança,Neutro
TKT-00520,5804-LEPIM,Cancelamento,Neutro
TKT-00521,2739-CACDQ,Técnico,Positivo
TKT-00522,2739-CACDQ,Técnico,Positivo
TKT-00523,9385-EHGDO,Dúvida Geral,Neutro
TKT-00524,9498-FIMXL,Cobrança,Positivo
TKT-00525,0122-OAHPZ,Cancelamento,Positivo
TKT-00526,0122-OAHPZ,Cobrança,Negativo
TKT-00527,0122-OAHPZ,Cancelamento,Neutro
TKT-00528,2868-SNELZ,Cancelamento,Negativo
TKT-00529,2868-SNELZ,Cancelamento,Neutro
TKT-00530,2868-SNELZ,Dúvida Geral,Negativo
TKT-00531,2868-SNELZ,Técnico,Negativo
TKT-00532,2868-SNELZ,Cancelamento,Negativo
TKT-00533,2868-SNELZ,Dúvida Geral,Negativo
TKT-00534,4322-RCYMT,Técnico,Positivo
TKT-00535,4322-RCYMT,Cancelamento,Positivo
TKT-00536,4322-RCYMT,Técnico,Negativo
TKT-00537,4322-RCYMT,Técnico,Negativo
TKT-00538,4322-RCYMT,Cancelamento,Neutro
TKT-00539,4322-RCYMT,Cancelamento,Negativo
TKT-00540,6680-NENYN,Cancelamento,Neutro
TKT-00541,2088-IEBAU,Técnico,Neutro
TKT-00542,2088-IEBAU,Dúvida Geral,Neutro
TKT-00543,1343-EHPYB,Cancelamento,Negativo
TKT-00544,1343-EHPYB,Cancelamento,Negativo
TKT-00545,1343-EHPYB,Cobrança,Negativo
TKT-00546,1343-EHPYB,Cobrança,Neutro
TKT-00547,1343-EHPYB,Cancelamento,Negativo
TKT-00548,6035-BXTTY,Cobrança,Negativo
TKT-00549,6885-PKOAM,Dúvida Geral,Neutro
TKT-00550,6885-PKOAM,Técnico,Neutro
TKT-00551,9639-BUJXT,Dúvida Geral,Neutro
TKT-00552,5924-SNGKP,Dúvida Geral,Positivo
TKT-00553,0021-IKXGC,Dúvida Geral,Positivo
TKT-00554,0021-IKXGC,Cobrança,Neutro
TKT-00555,2034-GDRCN,Cobrança,Negativo
TKT-00556,8966-SNIZF,Cobrança,Neutro
TKT-00557,6243-OZGFH,Cobrança,Negativo
TKT-00558,6243-OZGFH,Técnico,Neutro
TKT-00559,4654-DLAMQ,Dúvida Geral,Neutro
TKT-00560,4654-DLAMQ,Dúvida Geral,Neutro
TKT-00561,0513-RBGPE,Cobrança,Positivo
TKT-00562,0513-RBGPE,Técnico,Neutro
TKT-00563,5160-UXJED,Cobrança,Negativo
TKT-00564,4115-NZRKS,Cobrança,Neutro
TKT-00565,0219-YTZUE,Cancelamento,Positivo
TKT-00566,0219-YTZUE,Cancelamento,Negativo
TKT-00567,0219-YTZUE,Dúvida Geral,Negativo
TKT-00568,0219-YTZUE,Cancelamento,Negativo
TKT-00569,0623-IIHUG,Cancelamento,Negativo
TKT-00570,0623-IIHUG,Cancelamento,Negativo
TKT-00571,0623-IIHUG,Cancelamento,Negativo
TKT-00572,0623-IIHUG,Cobrança,Neutro
TKT-00573,0623-IIHUG,Cancelamento,Neutro
TKT-00574,0623-IIHUG,Cobrança,Negativo
TKT-00575,4572-DVCGN,Dúvida Geral,Neutro
TKT-00576,8984-EYLLL,Cobrança,Neutro
TKT-00577,8984-EYLLL,Dúvida Geral,Neutro
TKT-00578,9057-MSWCO,Técnico,Neutro
TKT-00579,9057-MSWCO,Cobrança,Negativo
TKT-00580,9057-MSWCO,Dúvida Geral,Neutro
TKT-00581,9057-MSWCO,Dúvida Geral,Neutro
TKT-00582,9833-TGFHX,Técnico,Neutro
TKT-00583,0104-PPXDV,Cobrança,Neutro
TKT-00584,0104-PPXDV,Técnico,Negativo
TKT-00585,3583-KRKMD,Cobrança,Neutro
TKT-00586,1010-DIAUQ,Cobrança,Negativo
TKT-00587,1010-DIAUQ,Técnico,Negativo
TKT-00588,1010-DIAUQ,Cancelamento,Negativo
TKT-00589,1010-DIAUQ,Cancelamento,Neutro
TKT-00590,7302-ZHMHP,Cobrança,Neutro
TKT-00591,7302-ZHMHP,Cobrança,Negativo
TKT-00592,3520-FJGCV,Dúvida Geral,Positivo
TKT-00593,3520-FJGCV,Dúvida Geral,Neutro
TKT-00594,6563-VRERX,Cobrança,Neutro
TKT-00595,0259-GBZSH,Técnico,Positivo
TKT-00596,0259-GBZSH,Cobrança,Negativo
TKT-00597,0259-GBZSH,Dúvida Geral,Negativo
TKT-00598,2805-EDJPQ,Técnico,Positivo
TKT-00599,2805-EDJPQ,Dúvida Geral,Negativo
TKT-00600,6862-CQUMB,Cobrança,Neutro
TKT-00601,6862-CQUMB,Técnico,Neutro
TKT-00602,7156-MXBJE,Técnico,Positivo
TKT-00603,7156-MXBJE,Cobrança,Negativo
TKT-00604,9601-BRXPO,Dúvida Geral,Neutro
TKT-00605,9601-BRXPO,Cancelamento,Negativo
TKT-00606,9601-BRXPO,Técnico,Negativo
TKT-00607,9601-BRXPO,Técnico,Positivo
TKT-00608,9601-BRXPO,Cancelamento,Negativo
TKT-00609,9601-BRXPO,Técnico,Negativo
TKT-00610,2863-IMQDR,Dúvida Geral,Positivo
TKT-00611,2863-IMQDR,Dúvida Geral,Neutro
TKT-00612,5686-CMAWK,Cobrança,Neutro
TKT-00613,5686-CMAWK,Cobrança,Neutro
TKT-00614,6905-NIQIN,Dúvida Geral,Negativo
TKT-00615,6905-NIQIN,Cancelamento,Neutro
TKT-00616,6905-NIQIN,Cobrança,Negativo
TKT-00617,6905-NIQIN,Cobrança,Negativo
TKT-00618,6905-NIQIN,Cancelamento,Neutro
TKT-00619,6905-NIQIN,Cobrança,Negativo
TKT-00620,8204-YJCLA,Técnico,Neutro
TKT-00621,8204-YJCLA,Dúvida Geral,Neutro
TKT-00622,5167-ZFFMM,Cancelamento,Positivo
TKT-00623,5167-ZFFMM,Cancelamento,Negativo
TKT-00624,6583-SZVGP,Cobrança,Negativo
TKT-00625,4895-TMWIR,Cancelamento,Neutro
TKT-00626,4895-TMWIR,Dúvida Geral,Negativo
TKT-00627,4895-TMWIR,Dúvida Geral,Neutro
TKT-00628,4895-TMWIR,Cancelamento,Negativo
TKT-00629,0533-BNWKF,Cancelamento,Positivo
TKT-00630,0533-BNWKF,Cancelamento,Negativo
TKT-00631,1708-PBBOA,Cobrança,Neutro
TKT-00632,1708-PBBOA,Cobrança,Neutro
TKT-00633,0224-RLWWD,Cobrança,Neutro
TKT-00634,3951-NJCVI,Técnico,Neutro
TKT-00635,3951-NJCVI,Técnico,Neutro
TKT-00636,2977-CEBSX,Dúvida Geral,Neutro
TKT-00637,6599-CEBNN,Cancelamento,Negativo
TKT-00638,6599-CEBNN,Técnico,Negativo
TKT-00639,6599-CEBNN,Cancelamento,Negativo
TKT-00640,6599-CEBNN,Cancelamento,Neutro
TKT-00641,6599-CEBNN,Cancelamento,Negativo
TKT-00642,2277-AXSDC,Cobrança,Negativo
TKT-00643,2277-AXSDC,Dúvida Geral,Positivo
TKT-00644,9442-JTWDL,Cobrança,Positivo
TKT-00645,0979-PHULV,Dúvida Geral,Negativo
TKT-00646,0111-KLBQG,Dúvida Geral,Negativo
TKT-00647,4800-VHZKI,Dúvida Geral,Negativo
TKT-00648,4800-VHZKI,Cancelamento,Negativo
TKT-00649,4800-VHZKI,Cobrança,Negativo
TKT-00650,4800-VHZKI,Cancelamento,Negativo
TKT-00651,4800-VHZKI,Cancelamento,Negativo
TKT-00652,7989-CHGTL,Dúvida Geral,Positivo
TKT-00653,7989-CHGTL,Dúvida Geral,Negativo
TKT-00654,7989-CHGTL,Dúvida Geral,Neutro
TKT-00655,7989-CHGTL,Cancelamento,Neutro
TKT-00656,7989-CHGTL,Dúvida Geral,Negativo
TKT-00657,0334-GDDSO,Cancelamento,Neutro
TKT-00658,0334-GDDSO,Cobrança,Positivo
TKT-00659,0334-GDDSO,Cobrança,Negativo
TKT-00660,0334-GDDSO,Cancelamento,Negativo
TKT-00661,0334-GDDSO,Cancelamento,Negativo
TKT-00662,0334-GDDSO,Técnico,Negativo
TKT-00663,4163-NCJAK,Cobrança,Positivo
TKT-00664,5973-EJGDP,Cobrança,Positivo
TKT-00665,1996-DBMUS,Dúvida Geral,Neutro
TKT-00666,7916-VCCPB,Dúvida Geral,Neutro
TKT-00667,7916-VCCPB,Dúvida Geral,Neutro
TKT-00668,4686-GEFRM,Cobrança,Neutro
TKT-00669,4686-GEFRM,Cobrança,Neutro
TKT-00670,5249-QYHEX,Dúvida Geral,Neutro
TKT-00671,5249-QYHEX,Cobrança,Neutro
TKT-00672,0578-SKVMF,Cancelamento,Negativo
TKT-00673,0578-SKVMF,Cancelamento,Negativo
TKT-00674,0578-SKVMF,Dúvida Geral,Negativo
TKT-00675,0578-SKVMF,Cancelamento,Positivo
TKT-00676,0578-SKVMF,Técnico,Positivo
TKT-00677,0578-SKVMF,Cancelamento,Negativo
TKT-00678,5564-NEMQO,Cobrança,Negativo
TKT-00679,5564-NEMQO,Cobrança,Negativo
TKT-00680,5564-NEMQO,Cancelamento,Neutro
TKT-00681,5564-NEMQO,Dúvida Geral,Negativo
TKT-00682,5564-NEMQO,Cancelamento,Negativo
TKT-00683,2233-FAGXV,Cobrança,Neutro
TKT-00684,2233-FAGXV,Cobrança,Positivo
TKT-00685,5605-IYGFG,Dúvida Geral,Neutro
TKT-00686,3935-TBRZZ,Cobrança,Neutro
TKT-00687,3935-TBRZZ,Dúvida Geral,Neutro
TKT-00688,2055-SIFSS,Dúvida Geral,Negativo
TKT-00689,9063-ZGTUY,Dúvida Geral,Negativo
TKT-00690,9063-ZGTUY,Cancelamento,Negativo
TKT-00691,9063-ZGTUY,Cobrança,Negativo
TKT-00692,9063-ZGTUY,Cancelamento,Negativo
TKT-00693,9063-ZGTUY,Cancelamento,Neutro
TKT-00694,9063-ZGTUY,Cancelamento,Negativo
TKT-00695,7781-HVGMK,Dúvida Geral,Neutro
TKT-00696,2957-LOLHO,Dúvida Geral,Negativo
TKT-00697,2957-LOLHO,Cancelamento,Negativo
TKT-00698,6048-NJXHX,Cobrança,Neutro
TKT-00699,4980-URKXC,Cobrança,Neutro
TKT-00700,4980-URKXC,Dúvida Geral,Neutro
TKT-00701,4376-KFVRS,Cobrança,Positivo
TKT-00702,4376-KFVRS,Dúvida Geral,Neutro
TKT-00703,5886-VLQVU,Cobrança,Neutro
TKT-00704,5628-RKIFK,Cobrança,Neutro
TKT-00705,0206-TBWLC,Cobrança,Neutro
TKT-00706,1910-FMXJM,Cobrança,Neutro
TKT-00707,1910-FMXJM,Técnico,Neutro
TKT-00708,7752-XUSCI,Técnico,Negativo
TKT-00709,7752-XUSCI,Cancelamento,Negativo
TKT-00710,4110-PFEUZ,Cancelamento,Negativo
TKT-00711,4110-PFEUZ,Cancelamento,Negativo
TKT-00712,4110-PFEUZ,Cobrança,Negativo
TKT-00713,4110-PFEUZ,Cobrança,Negativo
TKT-00714,4110-PFEUZ,Cancelamento,Neutro
TKT-00715,5168-MSWXT,Técnico,Neutro
TKT-00716,1090-ESELR,Dúvida Geral,Negativo
TKT-00717,1090-ESELR,Cobrança,Neutro
TKT-00718,8847-GEOOQ,Cobrança,Negativo
TKT-00719,0256-LTHVJ,Dúvida Geral,Negativo
TKT-00720,0256-LTHVJ,Cancelamento,Negativo
TKT-00721,0256-LTHVJ,Cobrança,Negativo
TKT-00722,0256-LTHVJ,Dúvida Geral,Neutro
TKT-00723,0256-LTHVJ,Cancelamento,Neutro
TKT-00724,0256-LTHVJ,Dúvida Geral,Negativo
TKT-00725,4785-FCIFB,Dúvida Geral,Negativo
TKT-00726,4785-FCIFB,Cobrança,Negativo
TKT-00727,5149-CUZUJ,Técnico,Neutro
TKT-00728,4237-CLSMM,Dúvida Geral,Neutro
TKT-00729,1452-VOQCH,Técnico,Negativo
TKT-00730,1452-VOQCH,Técnico,Neutro
TKT-00731,4719-UMSIY,Dúvida Geral,Neutro
TKT-00732,6614-VBEGU,Dúvida Geral,Negativo
TKT-00733,0880-TKATG,Cancelamento,Neutro
TKT-00734,0880-TKATG,Técnico,Neutro
TKT-00735,0880-TKATG,Cancelamento,Negativo
TKT-00736,3811-VBYBZ,Cancelamento,Negativo
TKT-00737,1480-BKXGA,Cobrança,Positivo
TKT-00738,5968-XQIVE,Dúvida Geral,Neutro
TKT-00739,8896-RAZCR,Cobrança,Neutro
TKT-00740,8896-RAZCR,Cobrança,Negativo
TKT-00741,4640-UHDOS,Dúvida Geral,Positivo
TKT-00742,4640-UHDOS,Técnico,Negativo
TKT-00743,4640-UHDOS,Cancelamento,Positivo
TKT-00744,4640-UHDOS,Dúvida Geral,Positivo
TKT-00745,4640-UHDOS,Cancelamento,Negativo
TKT-00746,3583-EKAPL,Cancelamento,Negativo
TKT-00747,3583-EKAPL,Cancelamento,Neutro
TKT-00748,3583-EKAPL,Cancelamento,Negativo
TKT-00749,3583-EKAPL,Técnico,Negativo
TKT-00750,3583-EKAPL,Técnico,Negativo
TKT-00751,3583-EKAPL,Técnico,Negativo
TKT-00752,1304-BCCFO,Técnico,Neutro
TKT-00753,4104-PVRPS,Dúvida Geral,Neutro
TKT-00754,4104-PVRPS,Cobrança,Negativo
TKT-00755,9399-APLBT,Dúvida Geral,Negativo
TKT-00756,9399-APLBT,Cancelamento,Neutro
TKT-00757,9399-APLBT,Cobrança,Negativo
TKT-00758,9399-APLBT,Dúvida Geral,Neutro
TKT-00759,9399-APLBT,Cancelamento,Negativo
TKT-00760,2359-KMGLI,Técnico,Positivo
TKT-00761,2359-KMGLI,Técnico,Negativo
TKT-00762,2359-KMGLI,Cancelamento,Neutro
TKT-00763,2359-KMGLI,Cancelamento,Negativo
TKT-00764,2359-KMGLI,Cancelamento,Negativo
TKT-00765,4431-EDMIQ,Cobrança,Positivo
TKT-00766,4431-EDMIQ,Técnico,Neutro
TKT-00767,0306-JAELE,Cancelamento,Neutro
TKT-00768,0306-JAELE,Técnico,Negativo
TKT-00769,0306-JAELE,Cancelamento,Negativo
TKT-00770,0306-JAELE,Cobrança,Negativo
TKT-00771,0306-JAELE,Cobrança,Negativo
TKT-00772,0306-JAELE,Cobrança,Negativo
TKT-00773,6227-HWPWX,Dúvida Geral,Negativo
TKT-00774,0486-LGCCH,Dúvida Geral,Neutro
TKT-00775,0486-LGCCH,Cobrança,Neutro
TKT-00776,0447-BEMNG,Cobrança,Neutro
TKT-00777,0447-BEMNG,Cobrança,Negativo
TKT-00778,0447-BEMNG,Cancelamento,Neutro
TKT-00779,0447-BEMNG,Cobrança,Negativo
TKT-00780,5168-MQQCA,Dúvida Geral,Neutro
TKT-00781,5168-MQQCA,Dúvida Geral,Positivo
TKT-00782,5949-XIKAE,Cobrança,Negativo
TKT-00783,5949-XIKAE,Cancelamento,Neutro
TKT-00784,5949-XIKAE,Cobrança,Negativo
TKT-00785,5949-XIKAE,Dúvida Geral,Neutro
TKT-00786,5949-XIKAE,Cobrança,Negativo
TKT-00787,5949-XIKAE,Cancelamento,Negativo
TKT-00788,7971-HLVXI,Cobrança,Negativo
TKT-00789,9094-AZPHK,Cobrança,Neutro
TKT-00790,3649-JPUGY,Técnico,Negativo
TKT-00791,8372-JUXUI,Cancelamento,Positivo
TKT-00792,8372-JUXUI,Cancelamento,Negativo
TKT-00793,3552-CTCYF,Técnico,Neutro
TKT-00794,3552-CTCYF,Dúvida Geral,Positivo
TKT-00795,0388-EOPEX,Dúvida Geral,Negativo
TKT-00796,0388-EOPEX,Cancelamento,Negativo
TKT-00797,0388-EOPEX,Cancelamento,Negativo
TKT-00798,0388-EOPEX,Cancelamento,Negativo
TKT-00799,5756-OZRIO,Cobrança,Neutro
TKT-00800,6579-JPICP,Dúvida Geral,Neutro
TKT-00801,6579-JPICP,Dúvida Geral,Neutro
TKT-00802,8205-OTCHB,Cancelamento,Negativo
TKT-00803,8205-OTCHB,Dúvida Geral,Neutro
TKT-00804,8205-OTCHB,Cancelamento,Neutro
TKT-00805,4134-BSXLX,Dúvida Geral,Neutro
TKT-00806,0505-SPOOW,Dúvida Geral,Negativo
TKT-00807,6235-VDHOM,Cancelamento,Neutro
TKT-00808,7783-YKGDV,Cancelamento,Negativo
TKT-00809,7783-YKGDV,Dúvida Geral,Negativo
TKT-00810,7783-YKGDV,Cobrança,Negativo
TKT-00811,7783-YKGDV,Cobrança,Negativo
TKT-00812,7783-YKGDV,Cancelamento,Negativo
TKT-00813,7783-YKGDV,Dúvida Geral,Negativo
TKT-00814,4374-YMUSQ,Dúvida Geral,Negativo
TKT-00815,4374-YMUSQ,Técnico,Neutro
TKT-00816,4513-CXYIX,Técnico,Neutro
TKT-00817,5736-YEJAX,Técnico,Negativo
TKT-00818,5609-CEBID,Cancelamento,Positivo
TKT-00819,5609-CEBID,Cobrança,Neutro
TKT-00820,7218-HKQFK,Cobrança,Negativo
TKT-00821,7218-HKQFK,Cancelamento,Negativo
TKT-00822,4636-QRJKY,Cancelamento,Neutro
TKT-00823,4636-QRJKY,Cancelamento,Negativo
TKT-00824,4636-QRJKY,Cancelamento,Negativo
TKT-00825,4636-QRJKY,Cancelamento,Neutro
TKT-00826,4636-QRJKY,Cobrança,Neutro
TKT-00827,4636-QRJKY,Cobrança,Negativo
TKT-00828,4332-MUOEZ,Cobrança,Positivo
TKT-00829,8535-SFUTN,Técnico,Negativo
TKT-00830,5956-VKDTT,Cobrança,Negativo
TKT-00831,8677-HDZEE,Dúvida Geral,Neutro
TKT-00832,8677-HDZEE,Cobrança,Neutro
TKT-00833,9412-GHEEC,Dúvida Geral,Negativo
TKT-00834,9412-GHEEC,Cancelamento,Negativo
TKT-00835,9412-GHEEC,Dúvida Geral,Negativo
TKT-00836,9412-GHEEC,Cancelamento,Negativo
TKT-00837,9412-GHEEC,Cancelamento,Negativo
TKT-00838,6705-LXORM,Dúvida Geral,Neutro
TKT-00839,6705-LXORM,Dúvida Geral,Negativo
TKT-00840,0257-ZESQC,Cobrança,Neutro
TKT-00841,4109-CYRBD,Dúvida Geral,Negativo
TKT-00842,6825-UYPFK,Cancelamento,Neutro
TKT-00843,6825-UYPFK,Dúvida Geral,Negativo
TKT-00844,6825-UYPFK,Cancelamento,Negativo
TKT-00845,6825-UYPFK,Cobrança,Neutro
TKT-00846,8397-MVTAZ,Dúvida Geral,Positivo
TKT-00847,0750-EBAIU,Técnico,Neutro
TKT-00848,0750-EBAIU,Cobrança,Negativo
TKT-00849,8606-CIQUL,Cobrança,Positivo
TKT-00850,3571-DPYUH,Cobrança,Neutro
TKT-00851,7601-GNDYK,Dúvida Geral,Negativo
TKT-00852,7601-GNDYK,Dúvida Geral,Positivo
TKT-00853,0356-OBMAC,Cobrança,Negativo
TKT-00854,9282-IZGQK,Cancelamento,Negativo
TKT-00855,9282-IZGQK,Cancelamento,Negativo
TKT-00856,9282-IZGQK,Cancelamento,Negativo
TKT-00857,9282-IZGQK,Cobrança,Negativo
TKT-00858,5348-CAGXB,Técnico,Neutro
TKT-00859,5348-CAGXB,Cobrança,Neutro
TKT-00860,0621-HJWXJ,Técnico,Neutro
TKT-00861,0621-HJWXJ,Técnico,Neutro
TKT-00862,5844-QVTAT,Dúvida Geral,Neutro
TKT-00863,6859-QNXIQ,Cobrança,Negativo
TKT-00864,2782-LFZVW,Técnico,Negativo
TKT-00865,2782-LFZVW,Cobrança,Neutro
TKT-00866,1342-JPNKI,Dúvida Geral,Neutro
TKT-00867,2817-NTQDO,Dúvida Geral,Neutro
TKT-00868,2817-NTQDO,Cancelamento,Negativo
TKT-00869,2817-NTQDO,Cancelamento,Negativo
TKT-00870,2817-NTQDO,Cancelamento,Neutro
TKT-00871,7129-AZJDE,Dúvida Geral,Neutro
TKT-00872,6986-IJDHX,Técnico,Negativo
TKT-00873,6986-IJDHX,Cancelamento,Neutro
TKT-00874,6986-IJDHX,Cancelamento,Negativo
TKT-00875,2560-PPCHE,Técnico,Positivo
TKT-00876,2560-PPCHE,Técnico,Neutro
TKT-00877,8138-EALND,Cobrança,Neutro
TKT-00878,8138-EALND,Dúvida Geral,Negativo
TKT-00879,3580-HYCSP,Dúvida Geral,Positivo
TKT-00880,1352-HNSAW,Cobrança,Neutro
TKT-00881,1352-HNSAW,Técnico,Neutro
TKT-00882,2075-PUEPR,Cobrança,Neutro
TKT-00883,5301-GAUUY,Cancelamento,Positivo
TKT-00884,5301-GAUUY,Dúvida Geral,Negativo
TKT-00885,5791-KAJFD,Dúvida Geral,Positivo
TKT-00886,5791-KAJFD,Cobrança,Neutro
TKT-00887,2654-VBVPB,Dúvida Geral,Negativo
TKT-00888,2654-VBVPB,Cobrança,Neutro
TKT-00889,1154-HYWWO,Dúvida Geral,Positivo
TKT-00890,1154-HYWWO,Técnico,Neutro
TKT-00891,2501-XWWTZ,Cobrança,Negativo
TKT-00892,3716-UVSPD,Cobrança,Neutro
TKT-00893,6815-ABQFQ,Cobrança,Neutro
TKT-00894,6967-QIQRV,Dúvida Geral,Positivo
TKT-00895,6967-QIQRV,Técnico,Neutro
TKT-00896,5781-RFZRP,Técnico,Positivo
TKT-00897,0939-YAPAF,Cobrança,Negativo
TKT-00898,0939-YAPAF,Cobrança,Negativo
TKT-00899,0939-YAPAF,Cancelamento,Negativo
TKT-00900,0939-YAPAF,Cobrança,Negativo
TKT-00901,0939-YAPAF,Dúvida Geral,Negativo
TKT-00902,0308-IVGOK,Dúvida Geral,Negativo
TKT-00903,0308-IVGOK,Dúvida Geral,Neutro
TKT-00904,7293-LSCDV,Dúvida Geral,Negativo
TKT-00905,7025-WCBNE,Dúvida Geral,Positivo
TKT-00906,7025-WCBNE,Cobrança,Negativo
TKT-00907,5756-JYOJT,Cobrança,Neutro
TKT-00908,5756-JYOJT,Dúvida Geral,Negativo
TKT-00909,4710-FDUIZ,Técnico,Negativo
TKT-00910,4710-FDUIZ,Cancelamento,Negativo
TKT-00911,4710-FDUIZ,Cancelamento,Positivo
TKT-00912,4710-FDUIZ,Cancelamento,Negativo
TKT-00913,4710-FDUIZ,Técnico,Negativo
TKT-00914,4710-FDUIZ,Cancelamento,Neutro
TKT-00915,6030-REHUX,Técnico,Neutro
TKT-00916,9548-LIGTA,Dúvida Geral,Negativo
TKT-00917,8270-RKSAP,Técnico,Neutro
TKT-00918,8270-RKSAP,Dúvida Geral,Neutro
TKT-00919,6522-YRBXD,Dúvida Geral,Negativo
TKT-00920,6522-YRBXD,Técnico,Neutro
TKT-00921,2640-LYMOV,Cobrança,Neutro
TKT-00922,2640-LYMOV,Cobrança,Neutro
TKT-00923,1218-VKFPE,Cancelamento,Negativo
TKT-00924,1218-VKFPE,Cancelamento,Negativo
TKT-00925,1218-VKFPE,Cancelamento,Negativo
TKT-00926,1218-VKFPE,Cobrança,Negativo
TKT-00927,3627-FHKBK,Dúvida Geral,Negativo
TKT-00928,3627-FHKBK,Cancelamento,Negativo
TKT-00929,3627-FHKBK,Dúvida Geral,Negativo
TKT-00930,2865-TCHJW,Cobrança,Negativo
TKT-00931,2865-TCHJW,Técnico,Negativo
TKT-00932,2865-TCHJW,Cancelamento,Negativo
TKT-00933,2865-TCHJW,Cancelamento,Positivo
TKT-00934,2865-TCHJW,Cobrança,Negativo
TKT-00935,1423-BMPBQ,Dúvida Geral,Neutro
TKT-00936,2393-DIVAI,Cobrança,Positivo
TKT-00937,2393-DIVAI,Dúvida Geral,Positivo
TKT-00938,5192-EBGOV,Cancelamento,Negativo
TKT-00939,5192-EBGOV,Cancelamento,Negativo
TKT-00940,5192-EBGOV,Cobrança,Negativo
TKT-00941,8752-IMQOS,Cobrança,Neutro
TKT-00942,8752-IMQOS,Dúvida Geral,Positivo
TKT-00943,0742-LAFQK,Técnico,Neutro
TKT-00944,0619-OLYUR,Dúvida Geral,Neutro
TKT-00945,5512-IDZEI,Cobrança,Neutro
TKT-00946,0459-SPZHJ,Técnico,Negativo
TKT-00947,0459-SPZHJ,Dúvida Geral,Negativo
TKT-00948,0215-BQKGS,Técnico,Neutro
TKT-00949,0215-BQKGS,Dúvida Geral,Positivo
TKT-00950,9244-ZVAPM,Cobrança,Neutro
TKT-00951,0719-SYFRB,Cancelamento,Neutro
TKT-00952,0719-SYFRB,Cancelamento,Negativo
TKT-00953,0719-SYFRB,Cancelamento,Neutro
TKT-00954,0719-SYFRB,Cancelamento,Negativo
TKT-00955,0719-SYFRB,Cancelamento,Negativo
TKT-00956,0719-SYFRB,Cobrança,Negativo
TKT-00957,8208-EUMTE,Dúvida Geral,Neutro
TKT-00958,8208-EUMTE,Técnico,Neutro
TKT-00959,1710-RCXUS,Cobrança,Negativo
TKT-00960,1710-RCXUS,Dúvida Geral,Neutro
TKT-00961,1096-ADRUX,Técnico,Neutro
TKT-00962,1096-ADRUX,Técnico,Neutro
TKT-00963,2001-MCUUW,Dúvida Geral,Neutro
TKT-00964,2001-MCUUW,Cobrança,Negativo
TKT-00965,4723-BEGSG,Dúvida Geral,Positivo
TKT-00966,8672-OAUPW,Técnico,Neutro
TKT-00967,8207-DMRVL,Dúvida Geral,Neutro
TKT-00968,3419-SNJJD,Cancelamento,Neutro
TKT-00969,3419-SNJJD,Técnico,Negativo
TKT-00970,3419-SNJJD,Cancelamento,Neutro
TKT-00971,6543-CPZMK,Técnico,Negativo
TKT-00972,4765-OXPPD,Cobrança,Negativo
TKT-00973,4765-OXPPD,Cancelamento,Negativo
TKT-00974,4765-OXPPD,Cancelamento,Negativo
TKT-00975,4765-OXPPD,Cancelamento,Negativo
TKT-00976,2804-ETQDK,Dúvida Geral,Negativo
TKT-00977,2804-ETQDK,Dúvida Geral,Neutro
TKT-00978,6689-VRRTK,Dúvida Geral,Negativo
TKT-00979,7138-GIRSH,Cobrança,Neutro
TKT-00980,7134-MJPDY,Técnico,Positivo
TKT-00981,7134-MJPDY,Dúvida Geral,Negativo
TKT-00982,5240-CAOYT,Cobrança,Negativo
TKT-00983,4059-IIEBK,Dúvida Geral,Neutro
TKT-00984,4059-IIEBK,Dúvida Geral,Positivo
TKT-00985,0516-UXRMT,Cobrança,Positivo
TKT-00986,0516-UXRMT,Técnico,Neutro
TKT-00987,4851-BQDNX,Dúvida Geral,Neutro
TKT-00988,5148-HKFIR,Dúvida Geral,Negativo
TKT-00989,5148-HKFIR,Dúvida Geral,Neutro
TKT-00990,1009-IRMNA,Cobrança,Negativo
TKT-00991,1009-IRMNA,Dúvida Geral,Negativo
TKT-00992,1009-IRMNA,Cobrança,Neutro
TKT-00993,1009-IRMNA,Cancelamento,Negativo
TKT-00994,1009-IRMNA,Cobrança,Neutro
TKT-00995,5016-IBERQ,Técnico,Positivo
TKT-00996,5016-IBERQ,Técnico,Neutro
TKT-00997,4554-YGZIH,Cancelamento,Negativo
TKT-00998,5099-BAILX,Cancelamento,Negativo
TKT-00999,5099-BAILX,Técnico,Negativo
